orders
order_id;customer_id;order_date;total_price
2760;336;18.11.2018 11:08:45;89815
2761;37;10.12.2018 14:19:03;19537
2762;184;05.08.2019 02:59:15;78790
2763;458;08.09.2019 06:42:40;36029
2764;260;19.11.2018 04:43:13;33476
2765;306;26.11.2020 16:36:30;67444
2766;216;05.09.2020 08:08:06;93254
2767;387;21.03.2020 02:05:28;97946
2768;128;21.12.2020 13:42:51;35288
2769;201;21.06.2020 05:55:16;14223
2770;2;13.12.2019 15:49:33;5744
2771;467;22.05.2020 11:08:30;94661
2772;336;11.04.2018 10:44:05;98036
2773;63;28.02.2018 17:44:19;98793
2774;511;16.08.2020 01:18:03;91494
2775;539;01.11.2018 13:26:02;28457
2776;30;03.01.2020 14:37:43;16039
2777;514;29.10.2019 01:26:51;52439
2778;174;30.11.2018 04:24:49;42434
2779;142;04.10.2018 18:14:50;93712
2780;92;24.08.2018 07:40:00;28701
2781;325;28.03.2018 16:56:33;90666
2782;348;17.02.2018 18:32:48;98696
2783;117;26.10.2018 02:22:08;21485
2784;388;20.08.2018 20:18:31;78968
2785;454;23.04.2018 22:24:30;34242
2786;395;05.10.2020 12:13:39;82767
2787;416;24.11.2019 18:48:39;88652
2788;141;15.09.2020 19:16:19;61821
2789;231;05.10.2019 06:02:24;50502
2790;248;12.10.2019 16:00:48;95263
2791;444;09.10.2018 06:20:32;76593
2792;448;24.07.2020 07:24:26;64259
2793;511;18.03.2020 21:45:29;19548
2794;156;20.03.2018 04:46:46;91063
2795;421;15.07.2018 04:57:23;38546
2796;420;27.08.2020 09:42:04;13440
2797;504;27.01.2021 21:38:43;98747
2798;476;07.01.2019 06:34:50;27176
2799;306;09.07.2018 21:20:22;69637
2800;223;14.05.2019 07:34:44;45713
2801;163;07.06.2018 08:42:11;18220
2802;370;23.08.2018 07:38:15;35332
2803;382;25.11.2019 06:22:54;2850
2804;160;26.06.2019 18:08:27;87811
2805;176;07.04.2020 03:35:52;23397
2806;162;07.02.2019 23:36:23;20882
2807;387;29.01.2020 13:16:40;58749
2808;276;01.01.2019 19:34:06;22419
2809;6;27.11.2019 11:41:11;65035
2810;461;20.04.2018 00:48:54;48952
2811;383;21.01.2020 20:08:38;50037
2812;496;21.12.2020 20:07:30;91908
2813;232;26.08.2018 20:00:03;28718
2814;168;18.05.2020 20:49:32;85995
2815;445;26.10.2019 23:08:00;96313
2816;467;24.11.2018 10:56:28;71916
2817;346;10.04.2020 16:15:21;39131
2818;104;09.01.2020 02:46:55;84203
2819;159;04.04.2018 12:07:39;88171
2820;91;19.05.2018 03:10:23;57971
2821;370;16.07.2020 22:54:15;90225
2822;15;12.06.2018 07:28:33;36475
2823;147;19.03.2019 02:38:11;58061
2824;199;09.08.2020 04:14:57;48751
2825;471;20.01.2019 14:30:01;43767
2826;403;08.03.2020 09:52:22;69735
2827;360;25.10.2018 00:16:15;63146
2828;232;17.05.2019 08:58:23;6470
2829;393;19.11.2019 09:34:24;74902
2830;537;22.12.2019 10:29:32;22255
2831;488;25.10.2018 22:13:31;67540
2832;7;30.08.2020 21:08:02;52589
2833;70;04.05.2019 22:51:21;46085
2834;308;24.04.2018 21:06:06;96209
2835;401;01.11.2019 20:05:30;84957
2836;479;09.12.2019 03:06:53;60339
2837;446;21.02.2019 03:00:13;84131
2838;363;23.08.2020 22:47:29;45654
2839;168;23.01.2018 11:00:10;97203
2840;417;20.07.2018 08:34:23;36097
2841;41;01.11.2018 01:17:23;19721
2842;268;19.10.2019 02:19:38;4583
2843;276;14.04.2019 14:22:10;62874
2844;397;03.06.2019 08:45:25;3801
2845;317;28.09.2020 01:27:21;82489
2846;102;16.11.2019 10:47:36;17726
2847;451;06.07.2018 00:30:17;9367
2848;341;17.08.2019 05:47:27;90349
2849;477;08.02.2018 04:23:29;42450
2850;298;13.11.2019 15:02:01;8505
2851;359;29.02.2020 09:39:52;79363
2852;114;02.09.2019 09:13:20;48181
2853;547;31.05.2019 14:40:11;16931
2854;542;11.10.2020 10:06:46;29266
2855;299;23.09.2019 12:16:14;51939
2856;410;28.06.2019 01:16:37;82890
2857;60;21.10.2019 07:34:31;44789
2858;177;10.10.2020 20:31:17;59886
2859;113;30.01.2019 09:30:11;79620
2860;500;02.10.2018 17:47:25;34961
2861;448;27.06.2019 21:41:20;14122
2862;245;20.07.2020 18:29:36;50283
2863;467;20.06.2019 23:38:27;2061
2864;459;21.03.2018 13:32:28;84392
2865;62;08.08.2019 01:57:21;93546
2866;90;13.12.2019 02:06:16;36003
2867;535;29.05.2020 17:08:27;4817
2868;316;11.01.2021 04:04:15;91573
2869;216;23.05.2019 23:10:10;45880
2870;88;14.08.2018 09:16:33;52929
2871;3;22.03.2019 03:58:06;1017
2872;415;12.09.2018 07:50:07;43291
2873;478;09.04.2018 20:21:43;56166
2874;412;06.02.2019 00:30:55;80454
2875;457;25.08.2019 08:18:39;26720
2876;536;14.08.2018 22:04:53;71927
2877;95;27.04.2019 15:07:36;68783
2878;251;08.10.2019 20:02:20;58651
2879;503;21.01.2018 14:27:09;633
2880;130;27.01.2018 07:18:21;86061
2881;213;19.06.2018 19:24:41;36435
2882;353;02.07.2019 05:27:48;45911
2883;542;15.10.2018 02:00:54;73880
2884;206;01.12.2018 15:50:41;11878
2885;39;06.05.2019 01:48:15;31011
2886;463;29.05.2018 08:30:43;88567
2887;424;02.01.2019 02:32:29;30462
2888;93;04.08.2020 16:46:52;61670
2889;470;12.07.2020 00:08:56;63187
2890;353;31.05.2018 10:14:33;51185
2891;391;01.05.2019 06:21:39;38414
2892;453;12.02.2019 02:51:04;32705
2893;358;08.06.2020 03:46:52;75373
2894;233;29.03.2020 05:44:20;95329
2895;103;31.08.2019 06:25:13;63790
2896;116;04.04.2020 16:26:36;60091
2897;176;29.09.2018 20:05:37;7523
2898;81;28.01.2021 12:31:56;55680
2899;447;09.01.2021 17:11:21;59211
2900;41;09.05.2018 18:42:10;64322
2901;431;01.12.2018 21:19:29;37502
2902;301;14.11.2019 02:13:28;75206
2903;363;21.04.2018 19:41:16;44502
2904;265;30.12.2019 05:19:42;20099
2905;226;29.08.2019 04:20:31;98898
2906;510;25.02.2018 20:38:30;82280
2907;118;02.10.2018 20:33:53;17123
2908;87;23.10.2019 01:34:51;10787
2909;411;26.02.2019 01:31:00;35693
2910;300;29.12.2018 08:06:44;6350
2911;382;21.06.2019 05:10:00;94934
2912;394;05.08.2019 08:22:09;35329
2913;368;18.09.2019 17:08:25;96373
2914;22;25.05.2018 11:37:52;57615
2915;88;16.10.2018 14:06:09;20123
2916;524;10.05.2020 19:26:39;69782
2917;82;20.06.2018 14:20:08;31629
2918;3;11.10.2018 22:48:13;3551
2919;84;06.03.2020 10:16:04;21547
2920;235;19.10.2018 16:17:44;97902
2921;284;16.08.2019 13:08:01;36539
2922;507;23.01.2018 19:37:05;78356
2923;376;25.03.2019 14:51:33;70155
2924;273;01.10.2018 11:45:12;36182
2925;186;15.01.2019 01:16:48;98354
2926;13;06.11.2018 06:46:03;56802
2927;85;19.04.2020 16:25:24;80388
2928;218;27.03.2019 18:15:03;73796
2929;133;11.11.2020 02:16:49;46996
2930;314;29.01.2019 20:31:21;26612
2931;317;07.03.2018 07:04:43;69165
2932;34;31.12.2018 02:51:20;43848
2933;316;17.06.2018 22:30:57;988
2934;69;05.01.2019 09:09:51;13545
2935;272;28.01.2018 10:52:10;22026
2936;399;15.10.2018 08:30:25;92913
2937;526;15.08.2020 04:43:24;3370
2938;271;24.01.2019 09:50:14;55318
2939;53;06.07.2019 02:45:29;21223
2940;85;04.10.2020 12:49:27;21513
2941;427;26.04.2019 08:42:01;66145
2942;165;26.04.2019 23:48:27;86164
2943;461;19.08.2018 21:23:25;75700
2944;169;15.08.2019 14:15:47;64111
2945;362;15.12.2018 03:13:28;27589
2946;493;20.07.2018 00:33:23;61131
2947;472;03.12.2020 04:10:39;76997
2948;548;19.01.2018 08:45:07;46061
2949;208;04.04.2019 14:05:30;61663
2950;422;23.02.2018 20:59:14;5884
2951;412;19.08.2019 20:52:27;15682
2952;485;13.02.2020 18:49:59;57223
2953;254;07.01.2021 20:01:38;93538
2954;428;05.12.2020 18:09:17;56167
2955;141;01.09.2018 09:07:38;79581
2956;333;01.04.2018 01:59:25;57617
2957;511;28.02.2018 20:48:05;75398
2958;101;27.09.2019 16:52:51;2995
2959;29;18.09.2018 08:22:32;25646
2960;294;02.01.2018 00:05:28;9197
2961;346;25.08.2018 01:44:46;41133
2962;330;14.03.2018 16:43:41;62367
2963;318;08.08.2018 04:23:55;33585
2964;496;17.02.2020 04:12:24;31023
2965;525;12.11.2019 10:12:45;86191
2966;126;17.05.2018 09:44:37;97024
2967;106;04.02.2018 04:42:07;80694
2968;95;03.11.2020 08:53:34;33210
2969;205;23.03.2019 00:08:28;58143
2970;66;20.12.2018 06:50:44;37314
2971;259;29.01.2019 06:23:43;51631
2972;495;15.05.2019 14:13:40;36506
2973;511;25.07.2020 16:32:42;11901
2974;79;31.01.2021 12:51:27;51599
2975;253;02.08.2019 02:42:50;33095
2976;197;26.12.2020 13:58:22;23461
2977;5;29.11.2019 14:09:30;59683
2978;461;30.09.2019 20:02:09;98156
2979;230;03.01.2020 21:38:06;66850
2980;158;29.05.2020 02:55:23;66120
2981;217;28.10.2019 02:59:28;71103
2982;106;28.04.2019 16:21:43;31181
2983;181;20.01.2020 20:57:44;13968
2984;476;05.06.2019 17:59:36;77330
2985;333;12.01.2020 18:49:34;53256
2986;229;22.11.2019 11:27:49;74091
2987;160;10.09.2019 11:33:59;24488
2988;138;05.02.2020 22:53:04;92692
2989;520;03.11.2019 20:26:40;23927
2990;487;13.06.2019 06:14:03;34193
2991;141;18.01.2018 08:07:24;68129
2992;474;11.12.2020 14:30:39;78632
2993;494;19.03.2020 23:54:22;5176
2994;154;26.09.2018 06:27:54;94727
2995;11;21.10.2018 02:34:21;13054
2996;440;24.12.2019 14:49:52;47044
2997;162;09.11.2018 01:43:39;19685
2998;343;18.03.2018 19:37:10;61034
2999;316;18.04.2020 06:30:49;56803
3000;168;01.02.2021 06:50:19;24860
3001;12;17.01.2020 06:15:44;32349
3002;366;03.03.2018 18:02:37;23584
3003;498;23.05.2020 13:51:01;24119
3004;156;07.07.2018 17:46:47;40050
3005;160;11.06.2019 00:48:56;24790
3006;22;02.06.2020 22:44:27;69041
3007;483;12.07.2018 11:42:50;76867
3008;58;05.09.2018 20:55:50;1390
3009;52;20.08.2018 13:10:04;42693
3010;21;25.01.2019 17:57:08;45192
3011;371;10.09.2020 23:29:33;15639
3012;380;04.12.2019 14:40:11;83707
3013;125;13.01.2019 19:53:01;78907
3014;393;29.05.2019 13:37:38;72187
3015;428;19.06.2018 10:00:15;5702
3016;518;04.02.2018 14:49:11;23089
3017;360;14.06.2020 01:43:57;55730
3018;325;08.06.2019 07:13:34;5488
3019;490;07.08.2018 20:14:54;8013
3020;315;07.12.2019 07:16:59;14798
3021;430;05.04.2020 19:26:38;60092
3022;327;29.07.2020 23:31:04;24475
3023;542;19.05.2018 00:42:26;58293
3024;327;22.03.2018 18:25:35;40567
3025;323;26.07.2018 08:09:31;82334
3026;466;05.08.2018 07:54:47;29249
3027;66;20.08.2019 20:16:50;21724
3028;153;30.03.2018 23:05:44;47634
3029;255;07.06.2018 19:19:58;44796
3030;275;23.08.2018 00:01:38;99893
3031;183;17.01.2021 03:33:49;62798
3032;298;14.09.2020 16:32:41;17690
3033;185;26.08.2018 21:08:33;3999
3034;40;02.10.2020 14:30:19;63161
3035;95;06.01.2020 02:24:43;81337
3036;311;06.10.2018 12:34:21;89312
3037;86;12.01.2019 09:11:33;36762
3038;64;21.01.2021 08:40:34;5210
3039;92;20.04.2020 08:18:56;97751
3040;56;30.09.2019 13:06:12;16158
3041;189;06.04.2020 12:04:43;36339
3042;550;01.02.2019 09:40:08;87079
3043;322;12.08.2018 03:49:42;65323
3044;489;28.03.2019 19:18:50;43458
3045;521;27.10.2019 17:46:17;33459
3046;531;09.09.2019 05:40:41;68534
3047;141;11.04.2020 13:29:27;79403
3048;11;05.04.2019 16:07:56;22515
3049;175;25.11.2018 14:47:26;62105
3050;73;01.01.2018 10:46:39;86761
3051;198;04.01.2020 16:05:39;29768
3052;165;15.10.2020 14:46:25;22142
3053;73;19.04.2019 15:12:37;41837
3054;528;29.03.2019 19:24:32;21825
3055;453;25.11.2019 10:07:55;89659
3056;25;07.01.2018 07:42:24;17648
3057;85;02.06.2018 02:15:39;28697
3058;254;19.01.2019 06:15:17;92911
3059;148;23.05.2019 11:16:11;73581
3060;467;31.08.2019 16:59:21;19944
3061;142;10.07.2019 00:42:28;98282
3062;249;08.06.2018 09:20:28;51711
3063;310;02.09.2020 12:54:38;37845
3064;521;09.06.2019 08:12:42;47484
3065;510;10.11.2018 01:54:26;85373
3066;22;27.05.2020 09:50:39;53566
3067;209;01.12.2018 08:45:04;87932
3068;136;03.04.2020 21:54:41;95493
3069;443;29.06.2019 21:53:43;30862
3070;161;26.08.2018 04:43:47;99627
3071;33;30.10.2020 09:12:34;10197
3072;546;01.02.2018 09:30:35;84126
3073;264;21.10.2018 09:10:45;4427
3074;394;21.10.2018 03:34:16;4265
3075;246;21.03.2020 05:25:52;86765
3076;520;21.01.2018 22:02:34;75317
3077;86;20.07.2019 10:40:57;20576
3078;209;17.06.2018 11:32:30;7427
3079;91;18.06.2020 09:47:21;4517
3080;481;23.02.2020 05:30:52;3496
3081;107;15.12.2020 03:13:10;26212
3082;489;12.07.2020 15:01:52;17321
3083;259;23.11.2020 05:13:46;62690
3084;460;20.05.2018 01:52:39;5925
3085;89;20.12.2020 07:22:52;82329
3086;80;31.08.2020 20:50:49;30571
3087;42;28.07.2019 10:42:35;52820
3088;446;27.04.2020 13:57:58;2103
3089;543;17.01.2018 18:46:06;37651
3090;11;07.03.2019 18:11:42;26264
3091;107;03.12.2020 04:50:07;47344
3092;207;11.09.2018 16:07:28;91653
3093;448;19.12.2019 12:01:22;44552
3094;351;27.08.2018 13:13:48;63460
3095;402;17.03.2020 15:54:53;74428
3096;234;07.11.2018 04:57:32;11311
3097;259;11.05.2019 05:50:01;97643
3098;418;15.07.2020 18:28:45;80872
3099;491;18.11.2018 04:56:26;20822
3100;314;13.11.2020 13:03:39;50871
3101;270;06.12.2020 08:55:10;33397
3102;49;07.08.2020 20:55:28;11279
3103;125;13.12.2018 15:21:23;82205
3104;282;30.07.2020 23:25:03;34280
3105;467;14.05.2018 22:39:55;78102
3106;203;06.06.2018 08:55:22;12174
3107;484;11.05.2018 14:11:59;75664
3108;433;20.02.2019 20:31:00;38892
3109;14;20.10.2018 03:30:27;85426
3110;434;30.08.2019 20:18:45;23290
3111;10;07.01.2021 09:04:13;85148
3112;203;26.07.2019 09:36:30;54037
3113;152;23.10.2020 02:24:01;45444
3114;119;05.05.2019 19:01:09;3890
3115;551;09.01.2018 09:45:22;53302
3116;448;04.05.2019 14:32:56;97298
3117;340;30.08.2019 19:26:36;36356
3118;346;21.09.2018 08:04:02;49556
3119;110;15.12.2018 18:10:22;92205
3120;450;16.09.2020 23:25:17;6316
3121;470;11.06.2019 09:09:39;12116
3122;146;04.05.2020 22:13:08;83778
3123;404;25.11.2019 22:08:41;44103
3124;294;30.08.2020 06:53:48;38479
3125;501;28.03.2018 14:49:45;70735
3126;45;03.04.2018 17:46:51;73147
3127;390;21.09.2018 01:40:39;82890
3128;443;18.05.2019 16:37:18;12735
3129;151;10.04.2019 15:29:43;91259
3130;45;05.02.2018 07:42:46;78644
3131;457;01.04.2018 02:10:31;26433
3132;395;19.12.2018 12:27:27;64821
3133;158;04.04.2019 22:26:43;2667
3134;450;09.02.2020 14:40:20;54624
3135;196;27.07.2020 06:21:16;75059
3136;356;29.05.2019 15:21:38;72176
3137;176;18.08.2018 23:19:59;11959
3138;19;20.11.2018 08:37:36;36697
3139;206;17.10.2020 10:56:42;43206
3140;144;28.01.2021 23:41:58;12123
3141;137;12.11.2018 13:18:07;66533
3142;39;22.12.2019 03:18:09;66719
3143;13;30.03.2018 09:24:13;67756
3144;266;16.06.2020 22:43:04;56710
3145;388;01.02.2019 00:25:36;70306
3146;46;23.12.2019 11:07:39;35924
3147;337;23.08.2019 10:24:01;56677
3148;251;23.11.2018 09:40:51;39931
3149;124;09.11.2020 18:20:49;87099
3150;159;14.06.2020 16:00:20;98837
3151;27;04.06.2018 11:38:55;68038
3152;320;13.07.2019 22:10:45;20007
3153;462;03.02.2018 23:03:19;67223
3154;466;03.01.2021 09:51:50;62669
3155;160;19.04.2018 21:18:55;57415
3156;503;27.09.2018 07:06:36;40483
3157;193;02.08.2019 13:23:24;94791
3158;173;14.03.2020 17:54:50;73216
3159;358;10.09.2019 03:45:59;58146
3160;116;19.04.2020 06:35:24;2516
3161;142;12.04.2018 02:42:32;46876
3162;468;05.03.2019 21:31:29;49180
3163;355;08.03.2020 20:08:26;43591
3164;202;09.02.2019 18:04:51;35023
3165;19;10.04.2019 01:03:34;83506
3166;106;09.04.2020 19:21:15;10149
3167;303;28.12.2018 02:28:06;56679
3168;535;09.06.2018 02:47:20;32465
3169;195;05.03.2020 02:32:59;19462
3170;226;10.09.2020 17:22:46;53761
3171;297;27.06.2020 20:25:35;27796
3172;17;25.02.2018 04:59:08;80731
3173;149;03.02.2019 13:08:15;54790
3174;155;09.02.2020 01:50:07;37887
3175;157;20.06.2020 20:32:56;69963
3176;95;22.12.2018 04:07:20;61784
3177;469;04.10.2018 00:15:20;15142
3178;13;25.06.2018 10:01:39;58610
3179;406;07.09.2020 16:32:19;1897
3180;242;16.04.2018 07:31:22;71111
3181;219;23.04.2020 22:56:21;7156
3182;47;13.08.2020 14:25:51;74458
3183;247;01.05.2020 00:47:41;89700
3184;460;30.08.2019 10:12:48;50862
3185;155;30.10.2019 14:57:26;57857
3186;324;06.07.2018 06:16:52;74019
3187;429;06.01.2019 16:56:54;86280
3188;475;15.11.2019 04:46:39;93433
3189;457;19.07.2018 06:59:02;65092
3190;105;17.01.2021 06:17:15;42767
3191;350;18.10.2020 10:28:39;34976
3192;414;29.07.2018 12:03:52;5645
3193;296;30.06.2018 01:10:20;47676
3194;325;14.08.2020 14:24:47;12238
3195;97;19.01.2020 13:31:43;38645
3196;208;14.06.2020 01:48:24;89324
3197;413;22.08.2020 08:16:44;5964
3198;378;22.01.2018 19:50:35;70533
3199;410;01.06.2020 08:38:24;75808
3200;277;25.06.2018 05:06:41;9410
3201;396;01.01.2019 18:18:38;36897
3202;10;07.02.2019 10:58:55;27902
3203;79;28.06.2019 22:32:32;21047
3204;104;15.12.2020 08:12:10;92243
3205;127;31.12.2020 06:21:47;32078
3206;1;04.12.2018 02:21:30;89174
3207;522;19.02.2020 04:49:47;56869
3208;221;20.08.2020 09:53:58;94735
3209;327;09.06.2019 02:31:25;42594
3210;343;15.09.2019 18:51:38;65559
3211;288;20.02.2018 05:19:45;16357
3212;494;03.06.2018 22:36:45;70488
3213;232;12.03.2020 20:41:32;80546
3214;443;24.04.2020 22:53:02;32860
3215;445;14.06.2019 03:00:55;11660
3216;543;28.09.2019 06:51:58;46495
3217;523;29.06.2019 08:39:56;3324
3218;212;07.03.2018 23:33:43;91760
3219;222;06.12.2019 03:37:10;67188
3220;217;17.12.2020 02:10:34;76987
3221;108;27.05.2019 07:21:55;78287
3222;206;04.08.2018 12:50:40;74110
3223;91;04.07.2020 07:47:16;43384
3224;352;22.04.2018 08:14:43;35652
3225;177;14.05.2019 15:00:27;33151
3226;8;10.01.2018 17:45:29;68494
3227;174;18.03.2020 04:26:23;61420
3228;215;19.05.2020 18:11:52;7741
3229;304;16.11.2019 17:17:24;48804
3230;513;24.07.2018 21:08:21;48351
3231;81;16.06.2020 17:49:24;74568
3232;111;13.09.2020 23:03:50;26265
3233;158;20.03.2018 10:17:26;92049
3234;62;25.07.2018 20:01:48;93466
3235;147;06.05.2018 21:54:50;71141
3236;42;13.06.2019 13:48:57;87128
3237;42;16.07.2018 07:15:36;42905
3238;221;06.07.2019 10:37:06;82033
3239;287;25.09.2018 03:04:57;99599
3240;56;11.02.2019 16:39:09;91629
3241;312;06.02.2020 20:03:54;84053
3242;542;13.07.2020 03:28:06;14060
3243;262;19.03.2019 09:52:59;24317
3244;472;02.11.2019 16:21:51;89310
3245;97;17.10.2020 08:13:01;65092
3246;403;30.12.2018 06:52:31;49860
3247;345;08.12.2019 17:40:11;26274
3248;68;18.04.2019 16:57:38;15961
3249;221;28.07.2018 11:03:48;71789
3250;418;12.04.2018 06:04:09;94494
3251;439;12.07.2018 08:14:15;56756
3252;271;18.11.2020 04:48:17;97339
3253;219;04.01.2019 05:21:13;74241
3254;45;23.10.2020 23:15:09;12445
3255;271;09.07.2020 07:31:52;24453
3256;449;15.10.2019 07:01:31;3982
3257;241;01.10.2018 14:23:37;87844
3258;179;27.09.2018 07:04:00;65413
3259;91;11.11.2019 19:03:46;31841
3260;455;22.01.2021 10:19:56;14431
3261;146;09.11.2018 18:56:33;9085
3262;479;14.03.2018 07:17:14;43989
3263;244;08.05.2018 13:19:53;5276
3264;373;06.04.2019 10:34:20;99948
3265;478;16.12.2019 14:48:31;53471
3266;47;20.07.2018 15:23:59;17461
3267;531;27.03.2018 15:26:49;76432
3268;94;14.10.2018 18:09:18;13997
3269;113;03.09.2020 22:36:16;88947
3270;517;27.07.2018 00:53:32;14759
3271;32;05.09.2020 09:24:32;72306
3272;428;15.02.2020 20:58:29;91656
3273;128;13.02.2018 07:33:12;73001
3274;187;20.08.2018 23:46:21;40365
3275;371;08.06.2019 21:16:08;9955
3276;361;11.09.2019 02:00:12;67070
3277;367;03.06.2018 22:27:30;11957
3278;428;17.10.2019 03:52:48;84828
3279;213;22.12.2019 02:26:51;77298
3280;223;12.12.2018 18:33:17;92856
3281;1;09.11.2019 22:57:30;75211
3282;548;12.12.2018 19:46:54;25035
3283;326;07.09.2020 15:31:13;40471
3284;162;21.12.2018 08:43:48;66106
3285;177;09.01.2018 21:53:01;32510
3286;321;08.09.2020 06:28:48;62881
3287;153;04.03.2018 14:56:33;71633
3288;409;22.02.2018 23:27:15;14097
3289;11;11.12.2020 00:35:02;65116
3290;417;09.07.2018 07:13:10;2194
3291;123;06.10.2020 17:05:56;13487
3292;337;13.11.2020 20:57:49;25499
3293;126;13.07.2018 02:55:58;79369
3294;501;27.05.2019 04:08:07;57701
3295;514;01.02.2021 05:30:31;3338
3296;137;14.12.2018 05:06:24;70178
3297;79;06.08.2018 16:11:07;74194
3298;393;29.06.2019 16:13:59;17753
3299;31;27.12.2018 22:28:37;90946
3300;211;28.01.2021 01:02:33;88862
3301;436;23.11.2020 10:25:27;67923
3302;274;29.12.2020 12:28:05;1785
3303;491;02.08.2019 11:04:57;29668
3304;552;01.05.2018 22:02:41;26974
3305;247;18.12.2018 09:01:52;94140
3306;189;20.03.2020 17:18:30;3121
3307;506;11.01.2019 18:12:51;56182
3308;14;03.05.2018 20:14:48;1958
3309;30;05.06.2019 16:34:28;33961
3310;295;06.09.2018 02:32:55;97594
3311;302;18.02.2018 11:11:55;13356
3312;342;25.06.2020 15:02:10;12647
3313;295;05.06.2019 23:40:51;37659
3314;338;13.07.2019 22:49:37;3020
3315;86;28.03.2020 07:37:26;67473
3316;188;19.05.2018 14:25:00;21636
3317;503;11.09.2018 18:16:22;61573
3318;13;19.11.2018 03:46:36;42884
3319;428;28.12.2020 03:27:27;90296
3320;352;30.10.2020 10:45:55;49231
3321;104;16.08.2020 07:59:06;60770
3322;482;21.09.2020 13:04:33;18732
3323;326;22.02.2019 14:12:58;94791
3324;279;17.02.2020 06:55:27;32218
3325;338;04.09.2018 16:39:04;30938
3326;22;30.06.2019 02:44:22;9268
3327;554;22.11.2020 12:53:57;6553
3328;369;24.07.2019 09:04:00;73246
3329;115;20.11.2018 20:30:27;36089
3330;478;06.02.2018 00:34:36;48724
3331;202;28.10.2020 12:04:26;15315
3332;29;24.09.2019 18:15:10;48708
3333;187;02.11.2018 05:48:09;58972
3334;547;08.09.2019 18:18:48;90277
3335;184;18.03.2018 06:08:27;54971
3336;506;23.12.2019 16:20:16;66266
3337;53;09.07.2018 21:16:35;79664
3338;128;05.06.2020 05:15:59;81771
3339;42;22.04.2019 23:05:24;44119
3340;126;07.01.2020 22:09:23;76234
3341;415;15.02.2020 22:37:12;7500
3342;534;22.02.2020 17:04:16;70956
3343;303;04.02.2019 05:16:21;74738
3344;160;19.11.2019 23:01:20;85150
3345;122;22.02.2019 13:06:31;73553
3346;460;25.08.2020 03:33:08;15890
3347;158;28.11.2019 10:59:33;41442
3348;160;07.11.2020 06:05:09;42956
3349;534;21.10.2019 04:55:36;58122
3350;430;30.03.2020 17:42:48;18631
3351;419;25.12.2020 15:43:56;4848
3352;4;24.11.2019 19:23:06;10682
3353;481;09.05.2018 18:25:34;64930
3354;135;18.12.2018 17:10:02;87842
3355;219;13.05.2020 05:32:25;30264
3356;397;05.02.2018 03:17:01;35878
3357;156;15.05.2019 08:01:45;49908
3358;175;15.09.2018 08:05:24;24138
3359;519;06.08.2020 23:15:07;13205
3360;197;13.06.2018 00:32:12;78413
3361;51;02.10.2018 22:19:45;52492
3362;511;17.03.2018 05:38:50;36171
3363;342;19.07.2018 15:11:30;56833
3364;521;07.04.2018 22:11:33;35521
3365;12;07.09.2019 02:46:11;62157
3366;328;04.08.2020 05:24:42;35483
3367;56;26.12.2018 14:19:30;45532
3368;187;19.03.2018 18:52:57;86685
3369;477;07.10.2018 01:25:29;38428
3370;326;17.11.2019 03:23:35;53778
3371;456;18.08.2020 01:53:27;36575
3372;523;06.12.2020 09:31:08;62086
3373;402;07.04.2020 03:15:29;95444
3374;539;19.05.2020 00:43:51;14399
3375;116;13.08.2020 05:15:54;69873
3376;82;05.02.2018 09:16:08;40437
3377;455;17.07.2018 14:47:38;33967
3378;102;12.03.2019 17:44:38;77574
3379;86;10.03.2018 11:25:52;1253
3380;65;02.07.2019 03:37:10;86863
3381;213;13.12.2020 19:16:31;78471
3382;231;15.01.2021 00:16:15;4025
3383;328;04.05.2019 01:36:06;36835
3384;243;18.02.2020 08:51:41;99575
3385;203;10.04.2018 11:23:53;99774
3386;295;14.02.2018 17:42:24;8552
3387;129;29.11.2019 19:03:08;71495
3388;312;05.12.2020 13:42:45;47432
3389;426;13.07.2020 07:32:36;23446
3390;310;26.02.2019 11:39:31;24081
3391;466;08.06.2018 11:46:37;80855
3392;293;30.10.2020 12:16:33;51889
3393;242;17.01.2021 16:52:27;50640
3394;465;24.11.2019 09:15:27;37330
3395;292;04.10.2020 00:16:20;35329
3396;323;28.10.2018 13:44:55;92120
3397;14;11.09.2019 22:46:04;72296
3398;3;05.06.2018 23:25:40;98235
3399;164;21.03.2018 22:08:22;723
3400;537;22.09.2018 21:54:50;82782
3401;343;13.04.2019 07:06:08;13909
3402;101;25.08.2019 16:16:18;80434
3403;57;21.03.2019 16:11:52;59078
3404;94;23.07.2020 00:07:17;95453
3405;538;19.05.2018 19:53:31;18322
3406;101;28.04.2018 20:03:57;86678
3407;502;08.10.2018 09:37:56;81015
3408;551;15.01.2019 06:54:19;21396
3409;450;09.12.2019 02:38:20;22740
3410;70;17.04.2018 21:20:18;78798
3411;314;31.05.2019 17:24:46;61936
3412;70;14.05.2020 02:16:29;73854
3413;297;08.01.2019 11:31:44;75262
3414;535;01.05.2019 20:36:36;61958
3415;81;21.01.2019 07:58:31;26452
3416;398;28.10.2019 05:35:48;5634
3417;315;05.10.2018 08:41:26;34015
3418;255;19.04.2020 04:19:30;32552
3419;153;06.04.2018 01:29:20;71034
3420;484;21.01.2021 08:20:29;67064
3421;348;23.11.2019 22:29:34;23489
3422;193;14.07.2018 01:35:05;91365
3423;486;17.04.2020 14:46:25;24014
3424;118;30.11.2020 14:10:54;91801
